date,time,lat,lon,alt
2023-02-16,14:54:42,40.5333482929162,-86.98374889480084,0.0
2023-02-16,14:54:44,40.5333482929162,-86.98374889480084,0.0
2023-02-16,14:54:46,40.53334651661496,-86.98374874628651,0.699999988079071
2023-02-16,14:54:48,40.533371459075205,-86.98368824408136,2.5999999046325684
2023-02-16,14:54:50,40.53348321739156,-86.98344211813117,5.099999904632568
2023-02-16,14:54:52,40.53361792313421,-86.98316190485122,7.800000190734863
2023-02-16,14:54:54,40.53375379733029,-86.98288278329659,10.5
2023-02-16,14:54:56,40.53389094681031,-86.98260483028172,13.399999618530272
2023-02-16,14:54:58,40.53402942578626,-86.98232819685954,16.299999237060547
2023-02-16,14:55:00,40.53416926167255,-86.98205306470147,19.399999618530277
2023-02-16,14:55:02,40.53431083714001,-86.98177907608458,22.700000762939453
2023-02-16,14:55:04,40.53445410997048,-86.98150665015956,26.0
2023-02-16,14:55:06,40.53459921065654,-86.98123592400587,29.600000381469727
2023-02-16,14:55:08,40.53475369193579,-86.98095365765201,33.5
2023-02-16,14:55:10,40.53489550556593,-86.98070023043944,37.29999923706055
2023-02-16,14:55:12,40.53504708489314,-86.98043569874575,41.5
2023-02-16,14:55:14,40.5352090374207,-86.98016071139392,46.29999923706055
2023-02-16,14:55:16,40.53536626548645,-86.9799018625133,51.20000076293945
2023-02-16,14:55:18,40.53552680315647,-86.97964646268645,56.5
2023-02-16,14:55:20,40.53569114101156,-86.97939516186807,62.5
2023-02-16,14:55:22,40.53585982487259,-86.97914875186,69.0999984741211
2023-02-16,14:55:24,40.536030350707605,-86.97890925339706,76.30000305175781
2023-02-16,14:55:26,40.536063155061,-86.97868599668922,79.4000015258789
2023-02-16,14:55:28,40.53593276583664,-86.97845982254141,82.5
2023-02-16,14:55:30,40.53576284750488,-86.9782393213156,85.5
2023-02-16,14:55:32,40.53557302809567,-86.97799765048764,88.9000015258789
2023-02-16,14:55:34,40.535390583984345,-86.97776972590863,92.4000015258789
2023-02-16,14:55:36,40.53520644717047,-86.97754412052046,96.0
2023-02-16,14:55:38,40.5350205334918,-86.9773210005921,99.8000030517578
2023-02-16,14:55:40,40.53483275220668,-86.97710055527614,103.8000030517578
2023-02-16,14:55:42,40.53464298515898,-86.97688303872435,108.0999984741211
2023-02-16,14:55:44,40.53445108828602,-86.97666870829173,112.5999984741211
2023-02-16,14:55:46,40.53425689463406,-86.97645793856493,117.4000015258789
2023-02-16,14:55:48,40.53406020668229,-86.97625110825483,122.6999969482422
2023-02-16,14:55:50,40.533860779997,-86.97604876043198,128.39999389648438
2023-02-16,14:55:52,40.53365830671441,-86.97585156250896,134.6999969482422
2023-02-16,14:55:54,40.53345241321898,-86.97566037201797,141.6999969482422
2023-02-16,14:55:56,40.53324285298667,-86.97547652084957,149.60000610351562
2023-02-16,14:55:58,40.5330290319644,-86.97530204545231,157.5
2023-02-16,14:56:00,40.5328098591616,-86.97513948136516,165.5
2023-02-16,14:56:02,40.53258383128357,-86.97499406303864,173.5
2023-02-16,14:56:04,40.53235055407684,-86.97488014678144,181.1999969482422
2023-02-16,14:56:06,40.53225506435193,-86.97475964690577,182.6999969482422
2023-02-16,14:56:08,40.53234980778816,-86.9745906807293,183.8999938964844
2023-02-16,14:56:10,40.532548425371495,-86.97440692957062,185.0
2023-02-16,14:56:12,40.53275766644871,-86.97422289952684,186.3000030517578
2023-02-16,14:56:14,40.5329684193962,-86.9740419068704,187.6000061035156
2023-02-16,14:56:16,40.53318081143393,-86.9738642473515,189.0
2023-02-16,14:56:18,40.53339495774526,-86.97369029183061,190.5
2023-02-16,14:56:20,40.53361096016614,-86.97352032465902,192.1000061035156
2023-02-16,14:56:22,40.5338289307958,-86.97335471499505,193.8000030517578
2023-02-16,14:56:24,40.534049078831856,-86.97319410002426,195.6999969482422
2023-02-16,14:56:26,40.53427158039474,-86.9730391153628,197.8000030517578
2023-02-16,14:56:28,40.53449673951023,-86.97289072835719,200.1999969482422
2023-02-16,14:56:30,40.5347249131139,-86.97275026659358,203.0
2023-02-16,14:56:32,40.53495662626017,-86.97261968649863,206.5
2023-02-16,14:56:34,40.53519276957459,-86.97250234060664,211.0
2023-02-16,14:56:36,40.53543498545428,-86.97240600313553,217.8999938964844
2023-02-16,14:56:38,40.53566742069603,-86.97237866851016,225.8999938964844
2023-02-16,14:56:40,40.535708538742455,-86.97239378545052,232.8000030517578
2023-02-16,14:56:42,40.53557238892878,-86.9723788194686,237.6000061035156
2023-02-16,14:56:44,40.53549186692172,-86.97236417630438,237.3000030517578
2023-02-16,14:56:46,40.53539977795397,-86.97226917461438,232.8000030517578
2023-02-16,14:56:48,40.535226595800005,-86.97208086175775,228.1999969482422
2023-02-16,14:56:50,40.53503419669512,-86.9718739067534,223.3000030517578
2023-02-16,14:56:52,40.534847729519576,-86.97166873338584,218.1999969482422
2023-02-16,14:56:54,40.534663845740674,-86.97146990221208,212.8000030517578
2023-02-16,14:56:56,40.53448038037415,-86.97127675617845,207.0
2023-02-16,14:56:58,40.5342908449782,-86.97109443343054,200.8999938964844
2023-02-16,14:57:00,40.53408679242016,-86.97090933296272,194.1999969482422
2023-02-16,14:57:02,40.53387963857308,-86.97072854910817,187.0
2023-02-16,14:57:04,40.53366949079864,-86.97055313467628,179.1999969482422
2023-02-16,14:57:06,40.533455666306736,-86.97038364946917,171.1999969482422
2023-02-16,14:57:08,40.53323809679268,-86.97022157850111,163.1999969482422
2023-02-16,14:57:10,40.53301630575126,-86.97006886911556,155.1999969482422
2023-02-16,14:57:12,40.532789567942885,-86.9699285781875,147.1999969482422
2023-02-16,14:57:14,40.53255645018521,-86.96980711379861,139.1999969482422
2023-02-16,14:57:16,40.532314036099365,-86.96972566386174,131.3000030517578
2023-02-16,14:57:18,40.53219862528448,-86.96970927169619,129.8000030517578
2023-02-16,14:57:20,40.53219822044223,-86.96970984015381,129.8000030517578
2023-02-16,14:57:22,40.53219820769453,-86.96970984015381,129.8000030517578
2023-02-16,14:57:24,40.53220213220394,-86.9697029988048,130.1999969482422
2023-02-16,14:57:26,40.53230919779923,-86.96953863198708,132.5
2023-02-16,14:57:28,40.532480371642286,-86.96929974387741,134.6999969482422
2023-02-16,14:57:30,40.53265435333744,-86.96906006791671,136.89999389648438
2023-02-16,14:57:32,40.5328289415078,-86.96882119349371,139.1999969482422
2023-02-16,14:57:34,40.53300417614414,-86.96858338088938,141.5
2023-02-16,14:57:36,40.53317982533772,-86.96834677780411,143.89999389648438
2023-02-16,14:57:38,40.53334761380251,-86.96812256222246,146.1999969482422
2023-02-16,14:57:40,40.53353382217634,-86.96787575764512,148.8000030517578
2023-02-16,14:57:42,40.53371193659332,-86.96764174662736,151.3000030517578
2023-02-16,14:57:44,40.53389082529595,-86.96740879463812,153.89999389648438
2023-02-16,14:57:46,40.53407051758339,-86.96717694805422,156.60000610351562
2023-02-16,14:57:48,40.53425104522207,-86.96694625738363,159.3000030517578
2023-02-16,14:57:50,40.53443243545506,-86.96671676169912,162.10000610351562
2023-02-16,14:57:52,40.53461471720456,-86.9664885055954,164.89999389648438
2023-02-16,14:57:54,40.534797924532974,-86.966261527968,167.89999389648438
2023-02-16,14:57:56,40.5349820871164,-86.9660358708841,170.89999389648438
2023-02-16,14:57:58,40.53516723511068,-86.96581155001181,174.0
2023-02-16,14:58:00,40.53535340511405,-86.96558881649007,177.1999969482422
2023-02-16,14:58:02,40.535540642360274,-86.96536762416179,180.5
2023-02-16,14:58:04,40.535727113373824,-86.96515773540789,184.0
2023-02-16,14:58:06,40.535884090734825,-86.96516730260677,187.8999938964844
2023-02-16,14:58:08,40.53601269336229,-86.96539087032369,191.8000030517578
2023-02-16,14:58:10,40.53613753089511,-86.96567839125822,195.8999938964844
2023-02-16,14:58:12,40.53626445000385,-86.96596469688468,200.3000030517578
2023-02-16,14:58:14,40.53639373470176,-86.96624916401797,205.1000061035156
2023-02-16,14:58:16,40.53652569531991,-86.96653147083398,210.1000061035156
2023-02-16,14:58:18,40.536660686874896,-86.96681130854326,215.6999969482422
2023-02-16,14:58:20,40.53679914744893,-86.96708828782486,221.8000030517578
2023-02-16,14:58:22,40.53694169989732,-86.96736172454665,228.5
2023-02-16,14:58:24,40.53708911895122,-86.96763077350948,236.1999969482422
2023-02-16,14:58:26,40.5372422541831,-86.96789352814791,244.1999969482422
2023-02-16,14:58:28,40.53740316907536,-86.96814806296787,252.1999969482422
2023-02-16,14:58:30,40.53757512155611,-86.96838976633666,260.20001220703125
2023-02-16,14:58:32,40.537766147610434,-86.96860500017951,268.20001220703125
2023-02-16,14:58:34,40.53796522500191,-86.96869723491491,276.1000061035156
2023-02-16,14:58:36,40.53797273874255,-86.9686625692607,284.1000061035156
2023-02-16,14:58:38,40.537810528245416,-86.96865298922641,292.1000061035156
2023-02-16,14:58:40,40.53775641604429,-86.96869786965964,300.1000061035156
2023-02-16,14:58:42,40.53788733847885,-86.96863469388792,308.1000061035156
2023-02-16,14:58:44,40.53798306520132,-86.96861003196999,315.79998779296875
2023-02-16,14:58:46,40.537970037875176,-86.96874478195292,317.6000061035156
2023-02-16,14:58:48,40.53789837085861,-86.96904506193073,319.6000061035156
2023-02-16,14:58:50,40.537818887994646,-86.96935869648196,321.6000061035156
2023-02-16,14:58:52,40.53773818189984,-86.96967153525448,323.70001220703125
2023-02-16,14:58:54,40.53765626271754,-86.96998437329091,325.8999938964844
2023-02-16,14:58:56,40.537573138123776,-86.97029628347269,328.20001220703125
2023-02-16,14:58:58,40.53748886404392,-86.9706072384476,330.5
2023-02-16,14:59:00,40.53740288286895,-86.97091826684837,333.1000061035156
2023-02-16,14:59:02,40.53731532865532,-86.9712287941958,335.70001220703125
2023-02-16,14:59:04,40.53722605172036,-86.97153818327794,338.5
2023-02-16,14:59:06,40.53713486400123,-86.97184695202485,341.6000061035156
2023-02-16,14:59:08,40.53704153220136,-86.9721545192275,344.79998779296875
2023-02-16,14:59:10,40.536945781628354,-86.97246087463296,348.29998779296875
2023-02-16,14:59:12,40.53684722902884,-86.97276572203103,352.20001220703125
2023-02-16,14:59:14,40.53674536202752,-86.97306880315226,356.5
2023-02-16,14:59:16,40.53663951500262,-86.97336964194616,361.3999938964844
2023-02-16,14:59:18,40.53652860563334,-86.97366752131083,367.0
2023-02-16,14:59:20,40.53641096520476,-86.97396126436337,373.8999938964844
2023-02-16,14:59:22,40.536283967416665,-86.97424745009451,381.8999938964844
2023-02-16,14:59:24,40.53614954279162,-86.97452060928141,388.8999938964844
2023-02-16,14:59:26,40.536071570735615,-86.97481205015684,387.3999938964844
2023-02-16,14:59:28,40.536001409318274,-86.97512772119143,385.2999877929688
2023-02-16,14:59:30,40.53593015872654,-86.97544342911735,383.2000122070313
2023-02-16,14:59:32,40.5358578206053,-86.97575913702613,380.8999938964844
2023-02-16,14:59:34,40.53578433875499,-86.97607446837583,378.6000061035156
2023-02-16,14:59:36,40.53570968110078,-86.97638959775385,376.1000061035156
2023-02-16,14:59:38,40.53563378500074,-86.97670424452467,373.6000061035156
2023-02-16,14:59:40,40.535556569034085,-86.97701847828134,370.8999938964844
2023-02-16,14:59:42,40.53547790791696,-86.9773321569075,368.0
2023-02-16,14:59:44,40.53539767842162,-86.9776451922889,365.0
2023-02-16,14:59:46,40.53531572483424,-86.97795748191841,361.7999877929688
2023-02-16,14:59:48,40.535231819615234,-86.9782687771184,358.29998779296875
2023-02-16,14:59:50,40.53514569753022,-86.97857897862347,354.5
2023-02-16,14:59:52,40.53505701521374,-86.97888778875726,350.29998779296875
2023-02-16,14:59:54,40.53496537214132,-86.97919490344565,345.70001220703125
2023-02-16,14:59:56,40.53487022893451,-86.97949986276159,340.5
2023-02-16,14:59:58,40.53477070010796,-86.97980178975567,334.3999938964844
2023-02-16,15:00:00,40.534665480050535,-86.98009929924498,327.0
2023-02-16,15:00:02,40.53455107794876,-86.9803921360615,319.0
2023-02-16,15:00:04,40.5344281411253,-86.98068146962856,312.0
2023-02-16,15:00:06,40.53433641553551,-86.98099456829051,312.70001220703125
2023-02-16,15:00:08,40.5342450006195,-86.98130501720199,313.6000061035156
2023-02-16,15:00:10,40.53415293433718,-86.98161469427446,314.5
2023-02-16,15:00:12,40.53406011607767,-86.98192363392127,315.3999938964844
2023-02-16,15:00:14,40.533966445846936,-86.98223185308741,316.3999938964844
2023-02-16,15:00:16,40.53387183136123,-86.98253936205606,317.3999938964844
2023-02-16,15:00:18,40.533776171495646,-86.98284614342617,318.3999938964844
2023-02-16,15:00:20,40.53367937071099,-86.98315217163763,319.5
2023-02-16,15:00:22,40.53358132161132,-86.98345741066383,320.70001220703125
2023-02-16,15:00:24,40.53348191239725,-86.98376180990093,321.8999938964844
2023-02-16,15:00:26,40.53338101511205,-86.98406530191457,323.20001220703125
2023-02-16,15:00:28,40.53327848842586,-86.9843678051306,324.5
2023-02-16,15:00:30,40.53317416666146,-86.98466921484786,325.8999938964844
2023-02-16,15:00:32,40.53306785066172,-86.98496939980916,327.3999938964844
2023-02-16,15:00:34,40.53295931819007,-86.9852682015952,329.0
2023-02-16,15:00:36,40.53284827928772,-86.98556541221338,330.79998779296875
2023-02-16,15:00:38,40.53273438113127,-86.98586076019338,332.6000061035156
2023-02-16,15:00:40,40.532617157058986,-86.98615388449086,334.70001220703125
2023-02-16,15:00:42,40.53249600607853,-86.98644429078747,337.1000061035156
2023-02-16,15:00:44,40.53237067611441,-86.98672432467042,339.1000061035156
2023-02-16,15:00:46,40.53221137332636,-86.98684105169329,335.5
2023-02-16,15:00:48,40.531993372455176,-86.98679473543983,331.79998779296875
2023-02-16,15:00:50,40.53175277100991,-86.986713274198,327.79998779296875
2023-02-16,15:00:52,40.53152452331881,-86.98663340567501,323.6000061035156
2023-02-16,15:00:54,40.53130533512967,-86.9865572049742,319.29998779296875
2023-02-16,15:00:56,40.5310893320834,-86.98648386431778,314.70001220703125
2023-02-16,15:00:58,40.53087464876668,-86.98641321217035,309.79998779296875
2023-02-16,15:01:00,40.53066072729631,-86.98634530242887,304.70001220703125
2023-02-16,15:01:02,40.53044747501162,-86.98628027358889,299.29998779296875
2023-02-16,15:01:04,40.5302349845733,-86.98621830249785,293.3999938964844
2023-02-16,15:01:06,40.53002343390085,-86.98615960917589,287.1000061035156
2023-02-16,15:01:08,40.52981312235957,-86.98610444298674,280.29998779296875
2023-02-16,15:01:10,40.52959411798404,-86.98605065621295,272.29998779296875
2023-02-16,15:01:12,40.52939676770019,-86.98600580042839,264.70001220703125
2023-02-16,15:01:14,40.529178228273,-86.98596090093565,256.3999938964844
2023-02-16,15:01:16,40.52898017672862,-86.98592510919566,248.8000030517578
2023-02-16,15:01:18,40.52876089491929,-86.98589189457714,240.3999938964844
2023-02-16,15:01:20,40.52856214211439,-86.98586937437813,232.8000030517578
2023-02-16,15:01:22,40.52834288552631,-86.98585797454996,224.6999969482422
2023-02-16,15:01:24,40.52829121430396,-86.9858481762299,224.0
2023-02-16,15:01:26,40.52842272066541,-86.98576001883352,223.5
2023-02-16,15:01:28,40.52864639810073,-86.98563401432394,223.0
2023-02-16,15:01:30,40.52887861293065,-86.98550779936791,222.5
2023-02-16,15:01:32,40.52911147254742,-86.98538350825672,221.8999938964844
2023-02-16,15:01:34,40.529344998334274,-86.98526124723541,221.3999938964844
2023-02-16,15:01:36,40.529578889006885,-86.98514127326884,220.8000030517578
2023-02-16,15:01:38,40.52981325888332,-86.98502364166517,220.1000061035156
2023-02-16,15:01:40,40.53004887474455,-86.98490814421467,219.5
2023-02-16,15:01:42,40.53028520968568,-86.98479520276467,218.8000030517578
2023-02-16,15:01:44,40.530522297426415,-86.98468501806256,218.0
2023-02-16,15:01:46,40.53076016401046,-86.98457780637119,217.1999969482422
2023-02-16,15:01:48,40.53099886618561,-86.98447384635502,216.3000030517578
2023-02-16,15:01:50,40.53123843588968,-86.98437344594747,215.3999938964844
2023-02-16,15:01:52,40.53147893549042,-86.98427705864792,214.3000030517578
2023-02-16,15:01:54,40.53172041844594,-86.9841851526012,213.1999969482422
2023-02-16,15:01:56,40.53196293862554,-86.98409831320896,211.8000030517578
2023-02-16,15:01:58,40.53220657731294,-86.98401750654898,210.1999969482422
2023-02-16,15:02:00,40.53245140770461,-86.98394418035161,208.1999969482422
2023-02-16,15:02:02,40.53269739608082,-86.98388086950816,205.3999938964844
2023-02-16,15:02:04,40.53293597519957,-86.98381416224895,201.8000030517578
2023-02-16,15:02:06,40.53309269830907,-86.98357706591672,200.8999938964844
2023-02-16,15:02:08,40.53323462111708,-86.983304473443,200.0
2023-02-16,15:02:10,40.53337783012339,-86.98303294534229,199.0
2023-02-16,15:02:12,40.53352241070674,-86.98276258027526,198.1000061035156
2023-02-16,15:02:14,40.533667790180175,-86.98249458042208,197.0
2023-02-16,15:02:16,40.53381524377623,-86.98222676416314,196.0
2023-02-16,15:02:18,40.53396425063831,-86.98196038792875,194.8999938964844
2023-02-16,15:02:20,40.534114882112405,-86.98169556625282,193.6999969482422
2023-02-16,15:02:22,40.53426723164739,-86.98143243386853,192.5
2023-02-16,15:02:24,40.53442141013451,-86.98117114422877,191.3000030517578
2023-02-16,15:02:26,40.53457753367381,-86.98091185331067,189.8999938964844
2023-02-16,15:02:28,40.53473575578596,-86.9806547815236,188.5
2023-02-16,15:02:30,40.53489625493874,-86.98040017228078,187.0
2023-02-16,15:02:32,40.5350592333134,-86.98014831944221,185.3999938964844
2023-02-16,15:02:34,40.53522492352119,-86.97989958379948,183.6999969482422
2023-02-16,15:02:36,40.53539362300842,-86.97965441472728,181.8000030517578
2023-02-16,15:02:38,40.53556570694124,-86.97941341933506,179.8000030517578
2023-02-16,15:02:40,40.535741627931536,-86.97917736453977,177.5
2023-02-16,15:02:42,40.5359220029405,-86.97894736744075,174.89999389648438
2023-02-16,15:02:44,40.53609599697213,-86.97872402074526,172.39999389648438
2023-02-16,15:02:46,40.53610451599906,-86.978504422032,170.8000030517578
2023-02-16,15:02:48,40.53596645512709,-86.97828605804523,169.3000030517578
2023-02-16,15:02:50,40.53578358924511,-86.97806225720089,167.6999969482422
2023-02-16,15:02:52,40.53559853774955,-86.97784018479027,166.0
2023-02-16,15:02:54,40.535411725152485,-86.97762030593178,164.3000030517578
2023-02-16,15:02:56,40.53522318325464,-86.97740268142934,162.39999389648438
2023-02-16,15:02:58,40.53503283049815,-86.9771875670597,160.5
2023-02-16,15:03:00,40.5348406139732,-86.97697519552963,158.5
2023-02-16,15:03:02,40.5346464278602,-86.97676582846736,156.3000030517578
2023-02-16,15:03:04,40.53445016490026,-86.97655975337774,154.0
2023-02-16,15:03:06,40.53425168815844,-86.97635733651089,151.5
2023-02-16,15:03:08,40.53405083246293,-86.97615904344161,148.89999389648438
2023-02-16,15:03:10,40.53384740025865,-86.97596541705909,146.0
2023-02-16,15:03:12,40.53364114447328,-86.97577715819652,142.8000030517578
2023-02-16,15:03:14,40.5334317663326,-86.97559522291898,139.10000610351562
2023-02-16,15:03:16,40.5332189078987,-86.97542088949473,135.0
2023-02-16,15:03:18,40.53300212520382,-86.97525608105371,130.10000610351562
2023-02-16,15:03:20,40.53278096047022,-86.97510390817288,123.9000015258789
2023-02-16,15:03:22,40.53254184433752,-86.97496380233551,115.6999969482422
2023-02-16,15:03:24,40.53233322179786,-86.9748603891791,109.5999984741211
2023-02-16,15:03:26,40.53230787539678,-86.97470946689728,108.6999969482422
2023-02-16,15:03:28,40.53245834450905,-86.97452164250116,107.8000030517578
2023-02-16,15:03:30,40.53265397673202,-86.97434450174262,106.9000015258789
2023-02-16,15:03:32,40.53287297459664,-86.97415123073812,105.9000015258789
2023-02-16,15:03:34,40.533072671176754,-86.97397930854866,104.9000015258789
2023-02-16,15:03:36,40.53328455784704,-86.97380164428012,103.8000030517578
2023-02-16,15:03:38,40.533508993205054,-86.97361910773866,102.5999984741211
2023-02-16,15:03:40,40.533724724351806,-86.9734495115033,101.3000030517578
2023-02-16,15:03:42,40.53393158788032,-86.97329267532719,100.0
2023-02-16,15:03:44,40.5341625998346,-86.97312489675691,98.3000030517578
2023-02-16,15:03:46,40.53438516705499,-86.97297144388874,96.5999984741211
2023-02-16,15:03:48,40.534610481130414,-86.9728252790906,94.5999984741211
2023-02-16,15:03:50,40.53483895224893,-86.97268824938674,92.3000030517578
2023-02-16,15:03:52,40.53507092185698,-86.97256276715483,89.30000305175781
2023-02-16,15:03:54,40.535306784722025,-86.9724537308057,85.0999984741211
2023-02-16,15:03:56,40.5355471974191,-86.97237496716778,77.9000015258789
2023-02-16,15:03:58,40.53565529886775,-86.97235239869201,76.4000015258789
2023-02-16,15:04:00,40.53565626604802,-86.97235332140124,76.4000015258789
2023-02-16,15:04:02,40.53565624219748,-86.97235332140124,76.4000015258789
2023-02-16,15:04:04,40.53564323118292,-86.97233150298874,77.80000305175781
2023-02-16,15:04:06,40.53554682197879,-86.97218450774848,81.69999694824219
2023-02-16,15:04:08,40.53538922573755,-86.97199502538433,85.69999694824219
2023-02-16,15:04:10,40.53520264917854,-86.9717995256309,89.9000015258789
2023-02-16,15:04:12,40.53500442711656,-86.97160298980593,94.3000030517578
2023-02-16,15:04:14,40.53480107294054,-86.97140880888986,99.0
2023-02-16,15:04:16,40.53459464999581,-86.97121966708998,104.0
2023-02-16,15:04:18,40.53438394683975,-86.9710387304245,109.3000030517578
2023-02-16,15:04:20,40.53417094642492,-86.97086213347905,115.0999984741211
2023-02-16,15:04:22,40.53395562263911,-86.97069034759747,121.4000015258789
2023-02-16,15:04:24,40.53373775883997,-86.97052397731493,128.3000030517578
2023-02-16,15:04:26,40.5335171772108,-86.97036392949049,136.0
2023-02-16,15:04:28,40.53329391824782,-86.97021142061355,144.0
2023-02-16,15:04:30,40.53306721613814,-86.97006798944884,152.0
2023-02-16,15:04:32,40.53283644195244,-86.96993627442565,160.0
2023-02-16,15:04:34,40.53260054104992,-86.96982134976196,168.0
2023-02-16,15:04:36,40.53235732543535,-86.96973770812566,175.89999389648438
2023-02-16,15:04:38,40.53219580057253,-86.96974558228645,183.8999938964844
2023-02-16,15:04:40,40.53226121785824,-86.96974750567338,191.8999938964844
2023-02-16,15:04:42,40.53245380495742,-86.96973625709819,199.8999938964844
2023-02-16,15:04:44,40.53248821839943,-86.9697359590607,206.6000061035156
2023-02-16,15:04:46,40.53256137641704,-86.96961928981864,207.1000061035156
