date,time,lat,lon,alt
2023-02-13,14:31:31,40.5333482929162,-86.98374889480084,0.0
2023-02-13,14:31:33,40.5333482929162,-86.98374889480084,0.0
2023-02-13,14:31:35,40.5333465154101,-86.9837487505911,0.6000000238418579
2023-02-13,14:31:37,40.53333946767087,-86.98376392460821,1.7999999523162842
2023-02-13,14:31:39,40.533259260474914,-86.98391935091165,4.900000095367432
2023-02-13,14:31:41,40.53311850842485,-86.98413740599413,7.800000190734863
2023-02-13,14:31:43,40.53294904971276,-86.98436971477386,10.800000190734863
2023-02-13,14:31:45,40.53276919276754,-86.98460082381497,13.699999809265137
2023-02-13,14:31:47,40.53258764551853,-86.98482881009859,16.600000381469727
2023-02-13,14:31:49,40.53240577532781,-86.98505531817663,19.399999618530277
2023-02-13,14:31:51,40.53222284138957,-86.98528117594317,22.200000762939453
2023-02-13,14:31:53,40.53203887159796,-86.98550630237945,25.0
2023-02-13,14:31:55,40.531844819952624,-86.98574154357381,27.899999618530277
2023-02-13,14:31:57,40.531668457727456,-86.98595332544794,30.5
2023-02-13,14:31:59,40.53147263744166,-86.9861861724392,33.29999923706055
2023-02-13,14:32:01,40.531285252843,-86.9864066811946,35.900001525878906
2023-02-13,14:32:03,40.53109697645368,-86.98662591222109,38.59999847412109
2023-02-13,14:32:05,40.5309077823671,-86.98684380817988,41.09999847412109
2023-02-13,14:32:07,40.53071764645856,-86.98706030451906,43.70000076293945
2023-02-13,14:32:09,40.53052654145075,-86.98727533271983,46.20000076293945
2023-02-13,14:32:11,40.53033442841519,-86.98748881242895,48.70000076293945
2023-02-13,14:32:13,40.5301412725356,-86.98770068079963,51.20000076293945
2023-02-13,14:32:15,40.52995254655001,-86.98791767719912,53.400001525878906
2023-02-13,14:32:17,40.52977808044229,-86.98815578601027,55.20000076293945
2023-02-13,14:32:19,40.529603242046925,-86.98839350369126,57.0
2023-02-13,14:32:21,40.5294278452201,-86.98863056331858,58.70000076293945
2023-02-13,14:32:23,40.52925193053513,-86.98886694151959,60.5
2023-02-13,14:32:25,40.5290754823658,-86.98910266306083,62.20000076293945
2023-02-13,14:32:27,40.52889850098625,-86.98933771608947,63.900001525878906
2023-02-13,14:32:29,40.52872100366758,-86.98957205985428,65.5
2023-02-13,14:32:31,40.52854297121967,-86.98980571491946,67.19999694824219
2023-02-13,14:32:33,40.52836434607229,-86.99003863404204,68.80000305175781
2023-02-13,14:32:35,40.52818519237514,-86.99027085509874,70.4000015258789
2023-02-13,14:32:37,40.528005503548776,-86.99050235501203,72.0
2023-02-13,14:32:39,40.52782522421609,-86.99073300700445,73.5999984741211
2023-02-13,14:32:41,40.52764434670104,-86.99096292829648,75.19999694824219
2023-02-13,14:32:43,40.5274629187047,-86.9911920491156,76.69999694824219
2023-02-13,14:32:45,40.52728086017701,-86.99142030755266,78.19999694824219
2023-02-13,14:32:47,40.52709818701831,-86.99164775828088,79.69999694824219
2023-02-13,14:32:49,40.526914912935815,-86.99187428589309,81.19999694824219
2023-02-13,14:32:51,40.52673095678288,-86.99209994593966,82.69999694824219
2023-02-13,14:32:53,40.52654638819208,-86.99232467567178,84.0999984741211
2023-02-13,14:32:55,40.526362165022825,-86.99255174058963,86.0999984741211
2023-02-13,14:32:57,40.52618246413412,-86.9927836421339,89.5
2023-02-13,14:32:59,40.52600238821633,-86.9930149033723,92.6999969482422
2023-02-13,14:33:01,40.5258219581044,-86.9932456043384,96.0
2023-02-13,14:33:03,40.52564115789798,-86.99347572485249,99.1999969482422
2023-02-13,14:33:05,40.52545997443815,-86.99370528217148,102.4000015258789
2023-02-13,14:33:07,40.52527838140709,-86.99393429226976,105.5
2023-02-13,14:33:09,40.52509638538423,-86.99416273914605,108.5999984741211
2023-02-13,14:33:11,40.52491400720456,-86.99439062442018,111.6999969482422
2023-02-13,14:33:13,40.52473123699885,-86.99461793634732,114.6999969482422
2023-02-13,14:33:15,40.52454806873597,-86.99484466925693,117.6999969482422
2023-02-13,14:33:17,40.524364491998426,-86.99507081521944,120.5999984741211
2023-02-13,14:33:19,40.52418050404477,-86.9952963691905,123.5999984741211
2023-02-13,14:33:21,40.52399627923064,-86.9955213174702,126.5
2023-02-13,14:33:23,40.52381125939872,-86.99574565501445,129.3000030517578
2023-02-13,14:33:25,40.52362615732358,-86.99596951214667,132.10000610351562
2023-02-13,14:33:27,40.52344028216216,-86.99619243346652,134.89999389648438
2023-02-13,14:33:29,40.52325430282599,-86.99641510110897,137.60000610351562
2023-02-13,14:33:31,40.523067505443926,-86.99663664706927,140.39999389648438
2023-02-13,14:33:33,40.522880621432336,-86.99685784555832,143.0
2023-02-13,14:33:35,40.52269424842528,-86.99707924869037,145.5
2023-02-13,14:33:37,40.522510058701606,-86.99730446622412,147.3000030517578
2023-02-13,14:33:39,40.52232583388748,-86.997529471544,149.10000610351562
2023-02-13,14:33:41,40.522141462132126,-86.99775445327177,151.0
2023-02-13,14:33:43,40.52195636005698,-86.9979783009888,152.6999969482422
2023-02-13,14:33:45,40.52177125798183,-86.99820214747719,154.5
2023-02-13,14:33:47,40.52158571727618,-86.99842544629942,156.3000030517578
2023-02-13,14:33:49,40.521399737940015,-86.99864813627175,158.0
2023-02-13,14:33:51,40.52121375860385,-86.9988708192516,159.6999969482422
2023-02-13,14:33:53,40.52102704565815,-86.99909235153991,161.39999389648438
2023-02-13,14:33:55,40.520840189060976,-86.99931388257757,163.0
2023-02-13,14:33:57,40.52065314494924,-86.99953471252921,164.6999969482422
2023-02-13,14:33:59,40.52046541109104,-86.99975508705828,166.3000030517578
2023-02-13,14:34:01,40.52027767723284,-86.99997512262114,167.89999389648438
2023-02-13,14:34:03,40.52008937425155,-87.00019434066002,169.5
2023-02-13,14:34:05,40.51990076313232,-87.00041350408802,171.10000610351562
2023-02-13,14:34:07,40.51971201713421,-87.0006315656382,172.60000610351562
2023-02-13,14:34:09,40.51952252875397,-87.00084962595733,174.10000610351562
2023-02-13,14:34:11,40.51933304037372,-87.00106663778391,175.60000610351562
2023-02-13,14:34:13,40.51914290611005,-87.00128354164002,177.10000610351562
2023-02-13,14:34:15,40.51895103706271,-87.0014865472703,178.5
2023-02-13,14:34:17,40.518722534691776,-87.00153138808457,179.6999969482422
2023-02-13,14:34:19,40.51847197688223,-87.00153029838567,180.8999938964844
2023-02-13,14:34:21,40.51823118079467,-87.00152908026523,182.1000061035156
2023-02-13,14:34:23,40.5179975124529,-87.00152786494154,183.1999969482422
2023-02-13,14:34:25,40.51776631908378,-87.00152664823236,184.3999938964844
2023-02-13,14:34:27,40.51753562246372,-87.00152543431933,185.5
2023-02-13,14:34:29,40.517305780076576,-87.00152421902081,186.6000061035156
2023-02-13,14:34:31,40.51707593768943,-87.00152300373065,187.6999969482422
2023-02-13,14:34:33,40.51684609530228,-87.0015217898424,188.8000030517578
2023-02-13,14:34:35,40.51661625291513,-87.00152057456891,189.8000030517578
2023-02-13,14:34:37,40.51638641052798,-87.00151935930383,190.8999938964844
2023-02-13,14:34:39,40.51615656814083,-87.0015181454403,191.8999938964844
2023-02-13,14:34:41,40.51592672575369,-87.0015169301919,193.0
2023-02-13,14:34:43,40.51569688336654,-87.00151571495186,194.0
2023-02-13,14:34:45,40.5154670409794,-87.00151449972022,195.0
2023-02-13,14:34:47,40.515237198592246,-87.00151353692057,196.0
2023-02-13,14:34:49,40.515007356205096,-87.00151347703026,197.0
2023-02-13,14:34:51,40.514777512721366,-87.00151341574754,198.0
2023-02-13,14:34:53,40.514547670334224,-87.00151335585802,198.8999938964844
2023-02-13,14:34:55,40.51432332618052,-87.0015044685239,199.3999938964844
2023-02-13,14:34:57,40.51417270923605,-87.00131514222421,197.8999938964844
2023-02-13,14:34:59,40.51405004402083,-87.00102867977279,196.5
2023-02-13,14:35:01,40.51392598615374,-87.00074227021545,195.1000061035156
2023-02-13,14:35:03,40.51380141508895,-87.00045606808534,193.6999969482422
2023-02-13,14:35:05,40.513676521630735,-87.0001698683197,192.3999938964844
2023-02-13,14:35:07,40.51355123121191,-86.9998860107538,191.1000061035156
2023-02-13,14:35:09,40.51342490562507,-86.99960084168863,189.6999969482422
2023-02-13,14:35:11,40.51329773786767,-86.99931579774123,188.3999938964844
2023-02-13,14:35:13,40.5131696577588,-86.99903077386168,187.1000061035156
2023-02-13,14:35:15,40.51304157764993,-86.99874688598084,185.8999938964844
2023-02-13,14:35:17,40.512912069798745,-86.99846299801473,184.6000061035156
2023-02-13,14:35:19,40.51278223516784,-86.99817979453292,183.3999938964844
2023-02-13,14:35:21,40.51265195971327,-86.9978970626611,182.1000061035156
2023-02-13,14:35:23,40.51252037056032,-86.99761479345356,180.8999938964844
2023-02-13,14:35:25,40.512388781407374,-86.99733321768512,179.6999969482422
2023-02-13,14:35:27,40.51225575135321,-86.9970521247676,178.5
2023-02-13,14:35:29,40.51212240767822,-86.99677170406791,177.39999389648438
2023-02-13,14:35:31,40.5119880858572,-86.99649195953165,176.1999969482422
2023-02-13,14:35:33,40.51185298766017,-86.9962126959725,175.0
2023-02-13,14:35:35,40.51172917542616,-86.99593094304564,173.6999969482422
2023-02-13,14:35:37,40.51166720351458,-86.99561432335378,172.0
2023-02-13,14:35:39,40.511607549765245,-86.99529411210311,170.3000030517578
2023-02-13,14:35:41,40.51154789601591,-86.99497390233495,168.60000610351562
2023-02-13,14:35:43,40.511487154462905,-86.99465369226415,166.89999389648438
2023-02-13,14:35:45,40.511425746191534,-86.9943334836257,165.3000030517578
2023-02-13,14:35:47,40.51136433792016,-86.9940132747348,163.6999969482422
2023-02-13,14:35:49,40.51130292964879,-86.99369306644637,162.0
2023-02-13,14:35:51,40.51124152137741,-86.99337285951496,160.5
2023-02-13,14:35:53,40.51118011310604,-86.99305265240643,158.89999389648438
2023-02-13,14:35:55,40.51111712795797,-86.99273244519608,157.3000030517578
2023-02-13,14:35:57,40.51105396516456,-86.99241223999682,155.8000030517578
2023-02-13,14:35:59,40.51099080237115,-86.99209203404166,154.3000030517578
2023-02-13,14:36:01,40.51092763957773,-86.99177182999716,152.8000030517578
