date,time,lat,lon,alt
2023-02-13,15:27:52,40.53334829,-86.98374889,0.0
2023-02-13,15:27:55,40.53334787,-86.98374888,0.0
2023-02-13,15:27:58,40.53333834,-86.98378846,2.299999952
2023-02-13,15:28:01,40.53323429,-86.98417598,6.599999905
2023-02-13,15:28:04,40.53308065,-86.98462832,10.80000019
2023-02-13,15:28:07,40.53292525,-86.98507991,15.0
2023-02-13,15:28:10,40.53276859,-86.98552965,19.10000038
2023-02-13,15:28:13,40.53260984,-86.98597956,23.10000038
2023-02-13,15:28:16,40.53244929,-86.98642851,27.0
2023-02-13,15:28:19,40.53228686,-86.98687634,30.89999962
2023-02-13,15:28:22,40.53212242,-86.98732295,34.70000076
2023-02-13,15:28:25,40.53195584,-86.98776821,38.40000153
2023-02-13,15:28:28,40.53178698,-86.98821201,42.09999847
2023-02-13,15:28:31,40.53161564,-86.98865417,45.70000076
2023-02-13,15:28:34,40.53144163,-86.98909452,49.20000076
2023-02-13,15:28:37,40.53124911,-86.98951989,51.79999924
2023-02-13,15:28:40,40.53104289,-86.98993544,53.70000076
2023-02-13,15:28:43,40.53083576,-86.99035012,55.70000076
2023-02-13,15:28:46,40.53062761,-86.990764,57.5
2023-02-13,15:28:49,40.53041834,-86.99117695,59.40000153
2023-02-13,15:28:52,40.53020792,-86.99158881,61.20000076
2023-02-13,15:28:55,40.52999625,-86.99199961,63.0
2023-02-13,15:28:58,40.52978328,-86.99240933,64.69999695
2023-02-13,15:29:01,40.52956896,-86.99281774,66.40000153
2023-02-13,15:29:04,40.52934601,-86.99323849,68.19999695
2023-02-13,15:29:07,40.52912876,-86.99364421,69.80000305
2023-02-13,15:29:10,40.52890997,-86.99404855,71.40000153
2023-02-13,15:29:13,40.52868954,-86.9944514,73.0
2023-02-13,15:29:16,40.52846915,-86.99485711,76.19999695
2023-02-13,15:29:19,40.52825486,-86.99526629,83.30000305
2023-02-13,15:29:22,40.52803959,-86.99567443,90.19999695
2023-02-13,15:29:25,40.52782348,-86.9960816,96.90000153
